neural.t,neural.x,neural.y,neural.z,neural.a,neural.b,neural.c,neural.d,neural.dx,neural.dy,neural.dz,neural.droll,neural.dpitch,neural.dyaw,neural.roll,neural.pitch,neural.yaw,neural.nn0,neural.nn1,neural.nn2,neural.nn3,neural.m0,neural.m1,neural.m2,neural.m3,neural.run
48.17300033569336,-0.0020637512207031,-0.0015897750854492,0.3115234375,-0.0014839172363281,0.0014286041259765,0.0026416778564453,1.0,0.0074844360351562,-0.0001934766769409,-0.0040130615234375,-0.0036239624023437,-0.0059127807617187,0.0034332275390625,-0.002960205078125,0.0028648376464843,0.005279541015625,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.20299911499024,-0.0020523071289062,-0.0013036727905273,0.311767578125,-0.0016603469848632,0.0008754730224609,0.0027599334716796,1.0,0.007415771484375,0.001739501953125,-0.0001897811889648,-0.0125961303710937,-0.036834716796875,0.0061073303222656,-0.0033149719238281,0.0017604827880859,0.0055160522460937,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.2130012512207,-0.0019779205322265,-0.0012845993041992,0.311767578125,-0.001626968383789,0.0007104873657226,0.0027999877929687,1.0,0.0075912475585937,0.0020656585693359,0.0005865097045898,0.0064849853515625,-0.032989501953125,0.0080108642578125,-0.0032501220703125,0.0014305114746093,0.0055961608886718,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.22299957275391,-0.0010194778442382,-0.0008907318115234,0.311767578125,-0.0016288757324218,0.0007376670837402,0.0027599334716796,1.0,0.0109939575195312,0.0037670135498046,0.0013809204101562,-0.0003817081451416,0.0053443908691406,-0.0080184936523437,-0.0032539367675781,0.0014839172363281,0.0055160522460937,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.26300048828125,-0.0001896619796752,0.0002729892730712,0.309814453125,-0.001504898071289,0.0002304315567016,0.0028190612792968,1.0,0.0127944946289062,0.008514404296875,-0.0019483566284179,-0.00457763671875,-0.038116455078125,0.0072479248046875,-0.0030078887939453,0.0004694461822509,0.0056381225585937,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.3129997253418,-0.0015983581542968,-0.0003836154937744,0.30859375,-0.0005970001220703,-0.0010843276977539,0.0030651092529296,1.0,0.0055160522460937,0.0060195922851562,-0.0075492858886718,0.081787109375,-0.0992431640625,0.0221405029296875,-0.0012006759643554,-0.0021648406982421,0.0061302185058593,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.33300018310547,-0.0002174377441406,-0.000167965888977,0.308349609375,-8.618831634521484e-05,-0.0010643005371093,0.0029773712158203,1.0,0.0093994140625,0.0065155029296875,-0.0047798156738281,0.055206298828125,-0.0030536651611328,-0.0064888000488281,-0.0001786947250366,-0.0021286010742187,0.0059547424316406,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.35300064086914,-3.6776065826416016e-05,-4.142522811889648e-05,0.306884765625,0.000439167022705,-0.0009956359863281,0.0029640197753906,1.0,0.00897216796875,0.0064849853515625,-0.0117950439453125,0.047882080078125,0.01373291015625,-0.002288818359375,0.0008726119995117,-0.001993179321289,0.0059280395507812,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.40299987792969,0.0013437271118164,0.001190185546875,0.306640625,0.000586986541748,-0.0003814697265625,0.0031204223632812,1.0,0.01104736328125,0.0087509155273437,-0.0025558471679687,-0.0052490234375,-0.018463134765625,0.0125961303710937,0.0011711120605468,-0.0007667541503906,0.0062408447265625,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.41299819946289,0.0014533996582031,0.0012769699096679,0.306640625,0.0004901885986328,-0.0005202293395996,0.0031547546386718,1.0,0.0109710693359375,0.008636474609375,-0.0016994476318359,-0.0193634033203125,-0.0276641845703125,0.0068702697753906,0.0009775161743164,-0.0010433197021484,0.0063095092773437,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.42300033569336,0.0015630722045898,0.0013637542724609,0.306640625,0.0004804134368896,-0.000741958618164,0.0031871795654296,1.0,0.0108642578125,0.0085372924804687,0.0019340515136718,-0.002145767211914,-0.044342041015625,0.0064849853515625,0.0009560585021972,-0.0014867782592773,0.0063743591308593,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.43299865722656,0.00311279296875,0.003335952758789,0.306640625,0.0001897811889648,-0.0008516311645507,0.0031547546386718,1.0,0.0154037475585937,0.0146026611328125,0.0057029724121093,-0.0582275390625,-0.021759033203125,-0.0064888000488281,0.0003740787506103,-0.0017042160034179,0.0063095092773437,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.44300079345703,0.0033760070800781,0.0025234222412109,0.3056640625,0.0004892349243164,-0.0011405944824218,0.0031757354736328,1.0,0.015594482421875,0.0114517211914062,0.0031604766845703,0.059722900390625,-0.058074951171875,0.0041961669921875,0.0009713172912597,-0.0022850036621093,0.0063514709472656,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.45299911499024,0.0033683776855468,0.0028133392333984,0.3056640625,0.0006685256958007,-0.0015087127685546,0.0032291412353515,1.0,0.0148391723632812,0.0119171142578125,0.0048103332519531,0.03564453125,-0.07366943359375,0.0103073120117187,0.0013275146484375,-0.003021240234375,0.0064544677734375,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.4630012512207,0.0035152435302734,0.0029315948486328,0.3056640625,0.0009160041809082,-0.0018501281738281,0.0032939910888671,1.0,0.0145339965820312,0.0117874145507812,0.0050582885742187,0.0491943359375,-0.0684814453125,0.012969970703125,0.0018196105957031,-0.0037059783935546,0.0065841674804687,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
48.47299957275391,0.0035533905029296,0.0024967193603515,0.305908203125,0.0012941360473632,-0.0021572113037109,0.0033454895019531,1.0,0.0138320922851562,0.0098342895507812,0.0044288635253906,0.07537841796875,-0.0616455078125,0.0103073120117187,0.002573013305664,-0.0043220520019531,0.0066871643066406,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,-0.0220489501953125,0.0
