neural.t,neural.x,neural.y,neural.z,neural.a,neural.b,neural.c,neural.d,neural.dx,neural.dy,neural.dz,neural.droll,neural.dpitch,neural.dyaw,neural.roll,neural.pitch,neural.yaw,neural.nn0,neural.nn1,neural.nn2,neural.nn3,neural.m0,neural.m1,neural.m2,neural.m3,neural.run
43.1030006408691,-0.010688781738281,0.027099609375,0.008949279785156,-0.000531196594238,-0.002157211303711,0.000895977020264,1,-0.003316879272461,0.005111694335938,-0.004776000976563,-0.012825012207031,0.002670288085938,-0.000476837158203,-0.001066262814723,-0.004313484103745,0.001794253205453,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.1129989624023,-0.010696411132813,0.026123046875,0.0089111328125,-0.000147819519043,-0.002155303955078,0.000900268554688,1,-0.003326416015625,-0.000560760498047,-0.004680633544922,0.07672119140625,0.000381708145142,0.000763416290283,-0.000299520889045,-0.004310355102745,0.001801182141105,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.1230010986328,-0.011093139648438,0.026123046875,0.008865356445313,-0.000140428543091,-0.002300262451172,0.000897884368896,1,-0.005428314208984,-0.000643730163574,-0.004562377929688,0.00145435333252,-0.02899169921875,-0.000476837158203,-0.000284989101664,-0.004600288950863,0.001796423768471,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.132999420166,-0.010307312011719,0.02691650390625,0.008827209472656,-0.000442266464233,-0.001977920532227,0.000919342041016,1,-0.000980377197266,0.003870010375977,-0.004196166992188,-0.06036376953125,0.06451416015625,0.004390716552734,-0.000888172363653,-0.003955038187137,0.001840439935532,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.1430015563965,-0.010513305664063,0.026931762695313,0.0087890625,-0.000426054000854,-0.002040863037109,0.000908851623535,1,-0.002071380615234,0.00383186340332,-0.00408935546875,0.003242492675781,-0.012588500976563,-0.002098083496094,-0.000855820489166,-0.004080962962037,0.001819449025946,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.1529998779297,-0.010726928710938,0.027145385742188,0.009674072265625,-0.000487327575684,-0.002109527587891,0.000899791717529,1,-0.003225326538086,0.004886627197266,0.000566482543945,-0.012260437011719,-0.013740539550781,-0.001812934875488,-0.00097845490444,-0.004218190698275,0.001801646595964,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.1629981994629,-0.010330200195313,0.026748657226563,0.009681701660156,-0.000319719314575,-0.001946449279785,0.000902652740479,1,-0.000871181488037,0.002439498901367,0.000594139099121,0.033599853515625,0.032623291015625,0.000477075576782,-0.000642954453901,-0.003892331196825,0.001806556282221,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.1730003356934,-0.010330200195313,0.026535034179688,0.009689331054688,-0.000232458114624,-0.001935005187988,0.000905990600586,1,-0.000733375549316,0.001333236694336,0.000731945037842,0.017425537109375,0.002288818359375,0.000667572021484,-0.000468423782727,-0.003869598823332,0.001812887008423,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.1829986572266,-0.010749816894531,0.02777099609375,0.009696960449219,-0.000690460205078,-0.002094268798828,0.000906944274902,1,-0.002946853637695,0.008125305175781,0.000757217407227,-0.0916748046875,-0.0318603515625,0.000381708145142,-0.001384723889794,-0.004187297416087,0.001816787166068,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.193000793457,-0.010963439941406,0.027786254882813,0.00970458984375,-0.000665187835693,-0.002164840698242,0.000907897949219,1,-0.0040283203125,0.0078125,0.000848770141602,0.005054473876953,-0.014114379882813,0.000190734863281,-0.001334311532239,-0.004328487067406,0.001818683162381,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.2029991149902,-0.010963439941406,0.026962280273438,0.009414672851563,-0.000322580337524,-0.002161026000977,0.000912189483643,1,-0.003990173339844,0.003040313720703,-0.000758171081543,0.06854248046875,0.000763416290283,0.000668048858643,-0.000649105673044,-0.004321476943872,0.001825781003239,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.2130012512207,-0.011184692382813,0.026962280273438,0.009407043457031,-0.00031590461731,-0.002231597900391,0.00091028213501,1,-0.005100250244141,0.002830505371094,-0.000743389129639,0.001287460327148,-0.014114379882813,-0.000381469726563,-0.000635874619557,-0.004462635488424,0.001821982599513,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.2229995727539,-0.010971069335938,0.026962280273438,0.0093994140625,-0.000300407409668,-0.002145767211914,0.000928401947021,1,-0.003860473632813,0.002853393554688,-0.000611305236816,0.003149032592773,0.017181396484375,0.003625869750977,-0.000604801332489,-0.00429098979421,0.001858100953558,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.2330017089844,-0.010978698730469,0.026107788085938,0.009391784667969,2.69412994384766E-05,-0.00212287902832,0.000935077667236,1,-0.003616333007813,-0.001745223999023,-0.000491619110107,0.0654296875,0.00457763671875,0.001239776611328,4.99126666275197E-05,-0.004245821197612,0.001870048829686,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.2430000305176,-0.010551452636719,0.027389526367188,0.0093994140625,-0.000445365905762,-0.001948356628418,0.00093412399292,1,-0.001184463500977,0.005081176757813,-0.000383138656616,-0.094482421875,0.034912109375,0,-0.000894374378508,-0.003895891058156,0.001869989628849,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.2529983520508,-0.010986328125,0.027175903320313,0.009651184082031,-0.000348567962646,-0.002096176147461,0.000921726226807,1,-0.003538131713867,0.003822326660156,0.000790596008301,0.019363403320313,-0.029586791992188,-0.002481460571289,-0.000701002581318,-0.004191722001577,0.001844921129861,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.2630004882813,-0.01055908203125,0.026107788085938,0.009666442871094,5.42998313903809E-05,-0.001911163330078,0.000930786132813,1,-0.00117015838623,-0.001832008361816,0.000853538513184,0.08056640625,0.0369873046875,0.001621246337891,0.00010504218672,-0.003822437051497,0.001861370970116,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.2729988098145,-0.010551452636719,0.026535034179688,0.009674072265625,-0.00010871887207,-0.00190258026123,0.000928401947021,1,-0.001203536987305,0.000632762908936,0.001039505004883,-0.032623291015625,0.001717567443848,-0.000477075576782,-0.000220971071006,-0.003804967834077,0.001857223753093,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.2830009460449,-0.011207580566406,0.026535034179688,0.009689331054688,-0.000101804733276,-0.002119064331055,0.00092077255249,1,-0.004707336425781,0.000563144683838,0.001064300537109,0.001346588134766,-0.04327392578125,-0.00152587890625,-0.000207512574158,-0.004237953869877,0.001841984297213,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
43.2929992675781,-0.010551452636719,0.026535034179688,0.00970458984375,-9.95397567749023E-05,-0.001856803894043,0.000931739807129,1,-0.001174926757813,0.000461101531982,0.000980377197266,0.000501155853271,0.052490234375,0.002195358276367,-0.00020254015146,-0.003713430832207,0.001863855133233,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
