neural.t,neural.x,neural.y,neural.z,neural.a,neural.b,neural.c,neural.d,neural.dx,neural.dy,neural.dz,neural.droll,neural.dpitch,neural.dyaw,neural.roll,neural.pitch,neural.yaw,neural.nn0,neural.nn1,neural.nn2,neural.nn3,neural.m0,neural.m1,neural.m2,neural.m3,neural.run
38.7830009460449,-0.045135498046875,-0.014450073242188,-8.97645950317383E-05,0.000823974609375,-0.000967025756836,-0.001014709472656,1,0.000984191894531,-0.004425048828125,-0.001952171325684,-0.020217895507813,-0.0513916015625,0.003433227539063,0.001649911186278,-0.001932380526604,-0.002031012373559,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
38.7929992675781,-0.04449462890625,-0.014450073242188,-0.000108659267426,0.000805854797363,-0.000735282897949,-0.001029968261719,1,0.004428863525391,-0.004276275634766,-0.001885414123535,-0.003625869750977,0.04638671875,-0.003053665161133,0.001613223039799,-0.001468906314408,-0.002061120629578,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
38.8030014038086,-0.045562744140625,-0.013572692871094,-6.50882720947266E-05,0.000476360321045,-0.001137733459473,-0.001031875610352,1,-0.001222610473633,0.000502109527588,-0.001550674438477,-0.06585693359375,-0.0804443359375,-0.000381469726563,0.000955068786589,-0.002274485790845,-0.002064836631166,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
38.8129997253418,-0.045135498046875,-0.014671325683594,-7.64727592468262E-05,0.00085973739624,-0.000957489013672,-0.001009941101074,1,0.00112247467041,-0.005203247070313,-0.001829147338867,0.07666015625,0.03607177734375,0.004390716552734,0.001721408201912,-0.001913242626315,-0.002021528247679,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
38.8230018615723,-0.044464111328125,-0.014671325683594,-9.52482223510742E-05,0.000842571258545,-0.000710487365723,-0.001011848449707,1,0.004425048828125,-0.005111694335938,-0.001972198486328,-0.003433227539063,0.04937744140625,-0.000381469726563,0.001686579050918,-0.001419270099081,-0.002024893062183,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
38.8330001831055,-0.0460205078125,-0.014228820800781,-0.000102996826172,0.00066089630127,-0.001264572143555,-0.001021385192871,1,-0.003837585449219,-0.002664566040039,-0.001822471618652,-0.0362548828125,-0.11090087890625,-0.001908302307129,0.001324376373465,-0.002527796919718,-0.002044443548625,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
38.8429985046387,-0.044464111328125,-0.014015197753906,-6.37173652648926E-05,0.000575065612793,-0.000701904296875,-0.001041412353516,1,0.004215240478516,-0.00129222869873,-0.001496315002441,-0.01727294921875,0.11248779296875,-0.003816604614258,0.001151592359369,-0.001402611292781,-0.002083631570968,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
38.8530006408691,-0.045806884765625,-0.013565063476563,-7.45058059692383E-05,0.000418663024902,-0.001192092895508,-0.00105094909668,1,-0.002843856811523,0.001186370849609,-0.001697540283203,-0.031219482421875,-0.09808349609375,-0.002098083496094,0.000839831923347,-0.00238330806022,-0.002102898206441,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
38.8629989624023,-0.044464111328125,-0.014915466308594,-8.02874565124512E-05,0.000900745391846,-0.000729084014893,-0.001021385192871,1,0.004158020019531,-0.005672454833984,-0.001882553100586,0.096435546875,0.09283447265625,0.005916595458984,0.00180297872157,-0.00145632852856,-0.002044082537514,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
38.8730010986328,-0.044464111328125,-0.015144348144531,-0.000100255012512,0.000954151153564,-0.000749111175537,-0.001023292541504,1,0.003990173339844,-0.006641387939453,-0.001936912536621,0.01068115234375,-0.004005432128906,-0.000381469726563,0.001909833915484,-0.001496270157871,-0.002048013179512,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
