neural.t,neural.x,neural.y,neural.z,neural.a,neural.b,neural.c,neural.d,neural.dx,neural.dy,neural.dz,neural.droll,neural.dpitch,neural.dyaw,neural.roll,neural.pitch,neural.yaw,neural.nn0,neural.nn1,neural.nn2,neural.nn3,neural.m0,neural.m1,neural.m2,neural.m3,neural.run
52.5029983520508,0.013290405273438,-0.007843017578125,0.011322021484375,0.000238537788391,-0.000931262969971,-0.001792907714844,1,0.002765655517578,0.00225830078125,-0.003213882446289,0,0,0,0.000480413776626,-0.001861671662829,-0.003586258772116,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
52.5130004882813,0.01947021484375,-0.006217956542969,0.011238098144531,-0.000297784805298,0.001148223876953,-0.001708984375,1,0.033599853515625,0.010337829589844,-0.003837585449219,-0.10797119140625,0.41552734375,0.01678466796875,-0.000599493224754,0.002295431950522,-0.003418653467764,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
52.5229988098145,0.019195556640625,-0.006103515625,0.011253356933594,-0.000339269638062,0.00105094909668,-0.001721382141113,1,0.032196044921875,0.010948181152344,-0.003763198852539,-0.00830078125,-0.01947021484375,-0.002481460571289,-0.000682156150945,0.002100731713081,-0.003443477392573,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
52.5330009460449,0.019851684570313,-0.005878448486328,0.01116943359375,-0.000342845916748,0.001049995422363,-0.001736640930176,1,0.03314208984375,0.011177062988281,-0.00390625,-0.000715255737305,-0.000190734863281,-0.0030517578125,-0.000689337416389,0.002098801585082,-0.003474001757103,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
52.5429992675781,0.015548706054688,-0.006202697753906,0.011428833007813,-0.000229239463806,-0.000498294830322,-0.001859664916992,1,0.010505676269531,0.009552001953125,-0.00244140625,0.023300170898438,-0.309814453125,-0.024612426757813,-0.000456624131254,-0.000997442443212,-0.003719097819096,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
52.5530014038086,0.016281127929688,-0.005496978759766,0.012504577636719,-0.000410556793213,-0.00033974647522,-0.001894950866699,1,0.013565063476563,0.012100219726563,0.003448486328125,-0.03631591796875,0.031646728515625,-0.007057189941406,-0.000819823085964,-0.00068104897299,-0.003789618028319,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
52.5629997253418,0.0167236328125,-0.006332397460938,0.01251220703125,-0.000103831291199,-0.000174403190613,-0.001805305480957,1,0.0159912109375,0.007595062255859,0.003488540649414,0.061309814453125,0.033172607421875,0.0179443359375,-0.000207032211152,-0.000349181282719,-0.003610570893673,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
52.5730018615723,0.01751708984375,-0.006240844726563,0.012580871582031,-7.69495964050293E-05,-1.49607658386231E-05,-0.001776695251465,1,0.018844604492188,0.007701873779297,0.003473281860352,0.005313873291016,0.031890869140625,0.005722045898438,-0.000153845545463,-3.01949636469043E-05,-0.003553384441332,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
52.5830001831055,0.016555786132813,-0.006221771240234,0.012641906738281,-5.40018081665039E-05,-0.000425577163696,-0.001829147338867,1,0.012992858886719,0.007675170898438,0.003450393676758,0.004753112792969,-0.0821533203125,-0.010498046875,-0.000106446392701,-0.000851351984763,-0.003658245286276,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
52.5929985046387,0.015975952148438,-0.006008148193359,0.012680053710938,-0.000112235546112,-0.000651359558105,-0.001875877380371,1,0.009391784667969,0.008453369140625,0.00343132019043,-0.011573791503906,-0.045196533203125,-0.009353637695313,-0.000222026662955,-0.001303140565282,-0.003751605694624,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
