neural.t,neural.x,neural.y,neural.z,neural.a,neural.b,neural.c,neural.d,neural.dx,neural.dy,neural.dz,neural.droll,neural.dpitch,neural.dyaw,neural.roll,neural.pitch,neural.yaw,neural.nn0,neural.nn1,neural.nn2,neural.nn3,neural.m0,neural.m1,neural.m2,neural.m3,neural.run
95.322998046875,-0.11175537109375,0.0701904296875,0.000141859054565,-0.001169204711914,-0.002849578857422,-0.00057315826416,1,0.002511978149414,-0.005001068115234,0.001072883605957,-0.04473876953125,-0.010307312011719,-0.007442474365234,-0.002335160046858,-0.005700528867572,-0.001139660623449,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
95.3330001831055,-0.1116943359375,0.07012939453125,0.000152468681335,-0.001172065734863,-0.002857208251953,-0.000579357147217,1,0.002651214599609,-0.004936218261719,0.001057624816895,-0.000572204589844,-0.00152587890625,-0.001239776611328,-0.002340838045896,-0.005715805716153,-0.001152024321831,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
95.3430023193359,-0.11041259765625,0.07086181640625,0.000165462493896,-0.001468658447266,-0.002386093139648,-0.000693321228027,1,0.009971618652344,-0.000624179840088,0.0010986328125,-0.059295654296875,0.09381103515625,-0.022781372070313,-0.002934021440225,-0.004774240920278,-0.001379638411283,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
95.3529968261719,-0.11041259765625,0.070556640625,0.000103771686554,-0.001351356506348,-0.002412796020508,-0.000662326812744,1,0.010040283203125,-0.002552032470703,0.000608444213867,0.023468017578125,-0.004962921142578,0.006202697753906,-0.00269952979726,-0.004827400869753,-0.001318137611624,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
95.3629989624023,-0.11029052734375,0.07049560546875,0.000109493732452,-0.001347541809082,-0.002422332763672,-0.00066089630127,1,0.010406494140625,-0.002626419067383,0.000530242919922,0.000762939453125,-0.001907348632813,0.000286102294922,-0.002691894802146,-0.004846465670599,-0.001315269358482,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
95.3730010986328,-0.11016845703125,0.07049560546875,0.000114560127258,-0.00135326385498,-0.002424240112305,-0.000663280487061,1,0.010749816894531,-0.002683639526367,0.000481843948364,-0.001144409179688,-0.000381469726563,-0.000476837158203,-0.002703324871032,-0.004850294429088,-0.001320004855378,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
95.3830032348633,-0.11236572265625,0.0693359375,0.000156879425049,-0.000927925109863,-0.003290176391602,-0.000469446182251,1,-0.001429557800293,-0.008934020996094,0.000721454620361,0.0849609375,-0.173095703125,0.0386962890625,-0.001852780222025,-0.006581271514151,-0.000932795519526,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
95.3929977416992,-0.11236572265625,0.069580078125,0.000171422958374,-0.001060485839844,-0.003280639648438,-0.000492095947266,1,-0.001233100891113,-0.007152557373047,0.000821113586426,-0.02642822265625,0.001908302307129,-0.004486083984375,-0.002117764396273,-0.006562370119427,-0.000977243094942,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
95.4029998779297,-0.11175537109375,0.069580078125,0.000110149383545,-0.001070976257324,-0.003047943115234,-0.000537872314453,1,0.002220153808594,-0.007091522216797,0.00044846534729,-0.002098083496094,0.046539306640625,-0.0091552734375,-0.002138692148124,-0.006097076103149,-0.001069224688024,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
95.4130020141602,-0.112060546875,0.06927490234375,0.000111877918243,-0.000977516174316,-0.003175735473633,-0.000509738922119,1,0.000566959381104,-0.008537292480469,0.0005202293396,0.018585205078125,-0.025558471679688,0.005531311035156,-0.001951813320674,-0.006352510228537,-0.001013278346141,-0.022048950195313,-0.022048950195313,-0.022048950195313,-0.022048950195313,44669,44669,44669,44669,0
